Source,Destination,Flow_Path,Total_Latency_ms,Delta_Latency_ms,Representative_Flow_ID,Occurrence_Count,Multiple_Paths
UURWMEA110,DK_HOUSTON_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7EF4, N/A)-->  DK_HOUSTON_TX",16.957595644342263,0.0,1:pvfJSOLTk08MHCBZOAbP2t1Cg5E=,2,False
UURWMEA110,DK_HNSCMAFB_MA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(74G3, N/A)-->  DK_HNSCMAFB_MA",5.0,0.0,1:pT65dTZPKOkIzDwM0tbMjUTyAJk=,2,False
UURWMEA110,DK_HARTFORD_CT,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7CW2, N/A)-->  DK_HARTFORD_CT",5.0,0.0,1:yQlheFgWeMTvYE2Z0xHP6LT9Rso=,2,False
UURWMEA110,DK_GRRAPIDS_MI,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7WM3, N/A)-->  DK_GRRAPIDS_MI",6.335927947788455,0.0,1:HT1uwLBkQ4SG14d2LXgyxnfV2Kc=,2,False
UURWMEA110,DK_GRPRAIRI_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7ZU3, N/A)-->  DK_GRPRAIRI_TX",16.957595644342263,0.0,1:gTqKAPEBgdQul7P37oeTbECND2o=,2,True
UURWMEA110,DK_GREENVLL_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7XR3, N/A)-->  DK_GREENVLL_TX",16.957595644342263,0.0,1:syyvRdKa6fZCeQ9orRqum3Dwl5Y=,2,False
UURWMEA110,DK_GREENVLL_SC,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7P92, N/A)-->  DK_GREENVLL_SC",10.125394817824569,0.0,1:e6R6QU3oGa9Zei4YZSTb5d+GxX0=,2,False
UURWMEA110,DK_GREENSBR_NC,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(7G42, N/A)-->  DK_GREENSBR_NC",8.625394817824569,0.0,1:4C1tmjI1Fj1OdCkpqqsceL7x2NE=,2,False
UURWMEA110,DK_FT_WORTH_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7SG6, N/A)-->  DK_FT_WORTH_TX",16.957595644342263,0.0,1:hQnfnPr6sCZK12k7vfSABfb/NNg=,2,False
DK_DCMAEAPW_CT,UURWMEA110,"DK_DCMAEAPW_CT  --(7YA3, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0,0.0,1:Wer266paSXG0d+aK7rAT8D41FAw=,2,False
DK_DCFBRCTR_NJ,UURWMEA110,"DK_DCFBRCTR_NJ  --(76C3, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.0,0.0,1:jMMXc3eu2nS4Z2IhU6mF32oONw8=,2,False
DK_DALLAS_TX,UURWMEA110,"DK_DALLAS_TX  --(7YP5, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265,0.0,1:iWan0erKMbtdccj2raspoLbFR+w=,2,False
DK_CRESTVIW_FL,UURWMEA110,"DK_CRESTVIW_FL  --(7NA5, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",10.48039481782457,0.0,1:GkTa0k65US2ceyp56kHUZCwceYg=,2,False
DK_CRANSTON_RI,UURWMEA110,"DK_CRANSTON_RI  --(7AC3, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885,0.0,1:0+ZdQzkDggYf5Hrj7Zl83vI91is=,2,False
DK_CORAOPLS_PA,UURWMEA110,"DK_CORAOPLS_PA  --(70R2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885,0.0,1:/HjKUTPGxVsw11Zvq/RM90SRqpo=,2,False
DK_ENDICOTT_NY,UURWMEA110,"DK_ENDICOTT_NY  --(7B03, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885,0.8849999999999998,1:skCzTDv2IxGQPscv7y8sgOuzH70=,2,True
DK_EMTJBNFC_IN,UURWMEA120,"DK_EMTJBNFC_IN  --(7V15, N/A)-->  UJEWIND040  --(B824, 0.500ms)-->  UJEWIND030  --(B9M2, N/A)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",6.8859279477884545,0.0,1:fNVX5pB9oUqe7kY8Oa2NMhyA7jg=,2,False
DK_EGLINAFB_FL,UURWMEA110,"DK_EGLINAFB_FL  --(7L15, N/A)-->  UJEWEGL030  --(BR11, 0.500ms)-->  UJPWEGL010 -> [UJP_MESH --6.3548ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",8.084794758631519,0.0,1:2Biw49peyLF58D9zQF1QXPHsgfc=,2,False
DK_EAURORA_NY,UURWMEA110,"DK_EAURORA_NY  --(7FQ3, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885,0.0,1:ANey5epTKDk96RUgQqxOmM/3rbg=,2,False
DK_EARLENWS_NJ,UURWMEA110,"DK_EARLENWS_NJ  --(7T15, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0,0.0,1:eA+ItLVo4CX7u+89z+uL3tdu37o=,2,False
DK_DECATUR_AL,UURWMEA110,"DK_DECATUR_AL  --(7NE5, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",8.48039481782457,0.0,1:FoRovog6D/HdRoBDcQSw/TGa8Vc=,2,False
DK_DDCSSQHN_PA,UURWMEA120,"DK_DDCSSQHN_PA  --(7UV2, N/A)-->  UJEWNCL030  --(BWE3, 0.500ms)-->  UJEWNCL040  --(B602, 3.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",4.0,0.0,1:B3lRHw7bybC8DK+9xDx7vsXbwf8=,2,False
DK_DDCSSQHN_PA,UURWMEA110,"DK_DDCSSQHN_PA  --(7UV2, N/A)-->  UJEWNCL030  --(BWE3, 0.500ms)-->  UJEWNCL040  --(B602, 3.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",3.5,0.0,1:TDPpLNLWameGNbindvBmtnw0A5A=,2,False
UURWMEA110,DK_LUFKIN_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7JN5, N/A)-->  DK_LUFKIN_TX",16.957595644342263,0.0,1:znWNMqKLZEne+elCByCRp+tO4uY=,2,False
UURWMEA110,DK_LTKNYDPT_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(B01T, N/A)-->  UJEWLED030  --(7DCX, N/A)-->  DK_LTKNYDPT_PA",0.0,0.0,1:14IbBNYGthaFjmHFCE8TRrRTvbM=,2,True
UURWMEA110,DK_LOUISVLL_KY,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(B01Q, 2.000ms)-->  UJEWKNO040  --(BRH4, 0.500ms)-->  UJEWKNO030  --(7TW3, N/A)-->  DK_LOUISVLL_KY",8.835927947788456,0.0,1:geP2+OZUEZRw+TmD7y43e/FFATs=,2,False
UURWMEA110,DK_LNTHCMHT_MD,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(77N2, N/A)-->  DK_LNTHCMHT_MD",0.0,0.0,1:q+aRZBwn5+jSLO7gG9gs0lf61hk=,2,False
UURWMEA110,DK_LIVERPOL_NY,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7HE4, N/A)-->  DK_LIVERPOL_NY",2.0,0.0,1:Ogjsel0rpHPusEHm7G5Afl+Gm+Y=,2,False
UURWMEA110,DK_LIMA_OH,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(B01Q, 2.000ms)-->  UJEWKNO040  --(BRH4, 0.500ms)-->  UJEWKNO030  --(7SH3, N/A)-->  DK_LIMA_OH",8.835927947788456,0.0,1:WMuB0yInWY5xs9dZpMJdmRtkUJs=,2,False
UURWMEA110,DK_LARGO_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7028, N/A)-->  DK_LARGO_FL",10.125394817824569,0.0,1:DJ9K2Ec+jL0eBuC8dqsKKyu02pk=,2,False
UURWMEA110,DK_LANDSDALE_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7HF2, N/A)-->  DK_LANDSDALE_PA",2.0,0.0,1:UNHJoJbJIu61iHD9+jPOAn2SAQA=,2,False
UURWMEA110,DK_KTLNDAFB_NM,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --11.7812ms-->] -> UJPWBCK010  --(247W, 1.915ms)-->  UJEWCAR030  --(BVJ0, 0.500ms)-->  UJEWCAR040  --(BWS4, 3.500ms)-->  UJEWKIR030  --(7QF3, N/A)-->  DK_KTLNDAFB_NM",20.196191339326308,0.0,1:rop4GmWjOAoEevXBgihaoEpcGJ0=,2,False
UURWMEA110,DK_KNGOFPRS_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(71W2, N/A)-->  DK_KNGOFPRS_PA",2.84,0.0,1:DmjnN7Vimu3SCMV7RR/mpkVdgCM=,2,False
UURWMEA110,DK_KNDYSPCN_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7JK4, N/A)-->  DK_KNDYSPCN_FL",10.125394817824569,0.0,1:UPmh9jmUlmeeQzNZCOgqxWNjsIA=,2,False
UURWMEA110,DK_KENTWOOD_MI,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(71X3, N/A)-->  DK_KENTWOOD_MI",6.335927947788455,0.0,1:YtleZBvQwwu7ieYC1Un1y7MtT+I=,2,False
UURWMEA110,DK_KELLEYBK_XX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --33.1252ms-->] -> UJPEPTM010  --(MT22, 0.600ms)-->  UJEEKLB040  --(MYA2, 0.500ms)-->  UJEEKLB030  --(77F2, N/A)-->  DK_KELLEYBK_XX",35.22519568987164,0.0,1:feUZ0lZLk6+GqFvlU1cuoA2bIrc=,2,False
UURWMEA110,DK_JUPITER_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7MM6, N/A)-->  DK_JUPITER_FL",10.125394817824569,0.0,1:U/59BZ76Yy1F19S97+Y9IdlNwiw=,2,False
UURWMEA110,DK_MOORSTWN_NJ,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7EW2, N/A)-->  DK_MOORSTWN_NJ",5.0,0.0,1:SCsQNKwe0TOkQdTH4ACReZCuJMA=,2,False
UURWMEA110,DK_MONROVLL_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7JF2, N/A)-->  DK_MONROVLL_PA",2.84,0.0,1:vAOgZQi1liBz6KLJHI8ca2lbutQ=,2,False
UURWMEA110,DK_MIESAUAD_DE,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --33.1252ms-->] -> UJPEPTM010  --(M2F2, 1.445ms)-->  UJEELTM030  --(MXD4, N/A)-->  DK_MIESAUAD_DE",35.57019568987164,0.0,1:sUw8IAgLNh8gciZfwD1CMvPa7s0=,2,False
UURWMEA110,DK_MELBOURN_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(702L, N/A)-->  DK_MELBOURN_FL",10.125394817824569,0.0,1:ZD870KfFN0mjaier7q9VaPcRMcE=,2,True
UURWMEA110,DK_MELBOURN_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(701Z, N/A)-->  DK_MELBOURN_FL",10.125394817824569,0.0,1:CrQEG/LpWSeAKZkowrCU3NQN4EQ=,2,True
UURWMEA110,DK_MELBOURN_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(701X, N/A)-->  DK_MELBOURN_FL",10.125394817824569,0.0,1:V67tpHMepOgd167t9TeacDuZzyU=,2,True
UURWMEA110,DK_MCLEAN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(7Q92, N/A)-->  DK_MCLEAN_VA",1.52,0.0,1:UHPLoccIV5yoZjE9g6itAUYKvm4=,2,False
UURWMEA110,DK_MCKINNEY_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7ET5, N/A)-->  DK_MCKINNEY_TX",16.957595644342263,0.0,1:ONnxE8NDwi+TBv9yMb38qqtEJSI=,2,False
UURWMEA110,DK_MCDLLAFB_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(B4Z0, 0.500ms)-->  UJEWJKV040  --(B9Q2, N/A)-->  UJEWMAC040  --(75D2, N/A)-->  DK_MCDLLAFB_FL",10.625394817824569,0.0,1:EtFzFjtT22iQVGHEEIZbjsL92ZE=,2,True
UURWMEA110,DK_MARLBORO_MA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7UW2, N/A)-->  DK_MARLBORO_MA",2.84,0.0,1:7mqbdWo3zZqg9alKojZE47NMLnU=,2,False
UURWMEA110,DK_MARIETTA_GA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(70S4, N/A)-->  DK_MARIETTA_GA",8.625394817824569,0.0,1:a2Em8K0WnyGY+5bOZCJNOPB3Zzg=,2,False
UURWMEA110,DK_MANCHSTR_NH,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7A43, N/A)-->  DK_MANCHSTR_NH",5.0,0.0,1:t7pd1BLb8XIUuWfUwXWY1waU0Mg=,2,False
UURWMEA110,DK_MANASSAS_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7M45, N/A)-->  DK_MANASSAS_VA",0.0,0.0,1:i482pNfm854B72a1NsS4zruso1c=,2,False
UURWMEA110,DK_MALABAR_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(702C, N/A)-->  DK_MALABAR_FL",10.125394817824569,0.0,1:kcQlsj0ImZSI5JhHVI4XQuTYtbw=,2,False
UURWMEA110,DK_LYNN_MA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7HW2, N/A)-->  DK_LYNN_MA",2.84,0.0,1:Am4uO5m+NX8Mkkt4dtxY2Y0L3yk=,2,False
UURWMEA110,DK_LUKEAFB_AZ,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --11.7812ms-->] -> UJPWBCK010  --(2SF0,BBSS,BC6X,BC6Y,BC6Z,BE87,BXE1, 14.630ms)-->  UJEWNIS040  --(BBT0, 0.500ms)-->  UJEWNIS030  --(B8U2, 4.000ms)-->  UJEWLUK030  --(7KS2, N/A)-->  DK_LUKEAFB_AZ",33.41119133932631,0.0,1:ebXP70ptlhn0V8V3xmTYTosR6VI=,2,False
UURWMEA110,DK_PATCHBK_DE,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --33.1252ms-->] -> UJPEPTM010  --(MVU1, 0.290ms)-->  UJEEPTM030  --(M8C1, 0.500ms)-->  UJEEPTM040  --(M7U4, N/A)-->  DK_PATCHBK_DE",34.91519568987164,0.5,1:rq7f9GdcH3YOnztJL8DSJ5F09sU=,2,True
UURWMEA110,DK_PASADENA_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7WF5, N/A)-->  DK_PASADENA_TX",16.957595644342263,0.0,1:AKkTSpKD6j/opP/Md6Jzj2srMqY=,2,False
UURWMEA110,DK_OTTAWA_CA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(B3Q2, N/A)-->  UJEWDRU030  --(BWY0, 1.000ms)-->  UJEWDRU040  --(7GR6, N/A)-->  DK_OTTAWA_CA",1.5,0.0,1:QlOq+aX2kpv1DHVFB7IAuIQm9uI=,2,False
UURWMEA110,DK_OSHKOSH_WI,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7N73, N/A)-->  DK_OSHKOSH_WI",6.335927947788455,0.0,1:cOn9A6kpM1VMTe1XwhV2llDSs00=,2,False
UURWMEA110,DK_ORLANDO_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7KW4, N/A)-->  DK_ORLANDO_FL",10.125394817824569,1.5,1:6SCW4LaVO2nFkTM7BOLZ6SxXGNc=,2,True
UURWMEA110,DK_ORLANDO_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7KA5, N/A)-->  DK_ORLANDO_FL",10.125394817824569,1.5,1:pxNAwWuTwaP0Zz+E0zTdBpAXhiw=,2,True
UURWMEA110,DK_ORLANDO_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7HE5, N/A)-->  DK_ORLANDO_FL",10.125394817824569,1.5,1:mGYyJxsYlcBGVzfBzia72ucN23A=,2,True
UURWMEA110,DK_OLDSMAR_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(702G, N/A)-->  DK_OLDSMAR_FL",10.125394817824569,0.0,1:GaNIkNusdRBfmQrtCDYk8chJQQY=,2,False
UURWMEA110,DK_OKLAHMCY_OK,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7XM3, N/A)-->  DK_OKLAHMCY_OK",16.957595644342263,0.0,1:M6YDbzsu1Q6fr+wy9Av/Y2X/DaE=,2,True
UURWMEA110,DK_OKLAHMCY_OK,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7NF4, N/A)-->  DK_OKLAHMCY_OK",16.957595644342263,0.0,1:iFZz+qgcWRQs/mbLDmxbkpBbwm4=,2,True
UURWMEA110,DK_OCALA_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(702E, N/A)-->  DK_OCALA_FL",10.125394817824569,0.0,1:1MlIv6Q3TR5A6EzZxlMmdZDQfXQ=,2,False
