Flow_ID,Source_IP,Dest_IP,Source,Destination,Flow_Path,Total_Latency_ms
1:Zds2NoAOevW/dXWTRM1OI/VssBs=,131.68.83.34,214.36.199.3,DX_BEASMLSB_GB,UURWMEA120,"DX_BEASMLSB_GB  --(7XT5, N/A)-->  UJEEMEN030  --(MJZ1, 2.000ms)-->  UJPEETM010 -> [UJP_MESH --28.7562ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",33.64118004136484
1:bq81naOYmkAroRqvLeYgiZSCS9Y=,131.67.212.34,214.36.199.2,DK_TULSA_OK,UURWMEA110,"DK_TULSA_OK  --(7ML3, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265
1:t7pd1BLb8XIUuWfUwXWY1waU0Mg=,214.36.199.2,131.66.120.34,UURWMEA110,DK_MANCHSTR_NH,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7A43, N/A)-->  DK_MANCHSTR_NH",5.0
1:M7zQzjd62+J3GOvA4jEDpnLIzSY=,131.66.31.34,214.36.199.3,DK_PHILDLPH_PA,UURWMEA120,"DK_PHILDLPH_PA  --(7103, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5
1:DV1cAPLmspZ49LPhf6EyWOAxsWg=,214.36.199.2,131.68.207.34,UURWMEA110,DX_WYTON_GB,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --28.7562ms-->] -> UJPEETM010  --(BRL1, 0.390ms)-->  UJEEETM030  --(7EZ6, N/A)-->  DX_WYTON_GB",31.64618004136484
1:sWzwB0FIuDmE3fuU5oSRpwh9dtA=,214.36.199.3,131.68.83.34,UURWMEA120,DX_BEASMLSB_GB,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --28.7562ms-->] -> UJPEETM010  --(MJZ1, 2.405ms)-->  UJEEMEN030  --(7XT5, N/A)-->  DX_BEASMLSB_GB",34.16118004136484
1:Prm9cidTjEWaoWoeMGu6K7gEZt4=,131.68.52.34,214.36.199.3,DK_OCALA_FL,UURWMEA120,"DK_OCALA_FL  --(702E, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.98039481782457
1:yQlheFgWeMTvYE2Z0xHP6LT9Rso=,131.66.179.34,214.36.199.2,DK_HARTFORD_CT,UURWMEA110,"DK_HARTFORD_CT  --(7CW2, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0
1:eQdj84TJYyigXNGQ9ULJcJgEE3Y=,131.66.217.34,214.36.199.2,DK_WAYNE_NJ,UURWMEA110,"DK_WAYNE_NJ  --(7793, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885
1:I+dZidbkxTX0IRpusgF4XClejyg=,209.22.105.3,214.36.199.2,DK_FTHUACHC_AZ,UURWMEA110,"DK_FTHUACHC_AZ  --(73F0, N/A)-->  UJEWHUA040  --(BC8P, 9.500ms)-->  UJEWCAR040  --(BVJ0, 0.500ms)-->  UJEWCAR030  --(247W, 1.500ms)-->  UJPWBCK010 -> [UJP_MESH --11.7812ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",25.666191339326303
1:ngloCqFfKX+x1mzV5Mm5LknDfPE=,214.36.199.3,131.66.108.34,UURWMEA120,DK_MARLBORO_MA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7UW2, N/A)-->  DK_MARLBORO_MA",3.34
1:mqq6G48oqzoAnNO3DovBBqyaCCU=,214.36.199.3,209.22.105.3,UURWMEA120,DK_FTHUACHC_AZ,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --11.7812ms-->] -> UJPWBCK010  --(247W, 1.915ms)-->  UJEWCAR030  --(BVJ0, 0.500ms)-->  UJEWCAR040  --(BC8P, 9.500ms)-->  UJEWHUA040  --(73F0, N/A)-->  DK_FTHUACHC_AZ",26.696191339326308
1:u8ePs6E86u3pIsy072GF3gm48s0=,131.67.186.34,214.36.199.2,DK_LOUISVLL_KY,UURWMEA110,"DK_LOUISVLL_KY  --(7TW3, N/A)-->  UJEWKNO030  --(BRH4, 0.500ms)-->  UJEWKNO040  --(B01Q, 2.000ms)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",8.885927947788455
1:S3/G6weJJKFv/EvzPucIIcS5ug4=,164.234.6.3,214.36.199.2,DK_ANNAPOLS_MD,UURWMEA110,"DK_ANNAPOLS_MD  --(7XPT, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:LyTbzC0Nn1qTUpmc6iqEC70m9rY=,131.66.85.33,214.36.199.3,DK_MONROVLL_PA,UURWMEA120,"DK_MONROVLL_PA  --(7JF2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385
1:40FxREFIgk7LAnz7npqW7E2axmU=,131.68.218.130,214.36.198.20,DK_LNTHCMHT_MD,UURWMEA120,"DK_LNTHCMHT_MD  --(77N2, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",0.5
1:bDb+WszyIJuzkXn8g8/cN0xGMMc=,131.67.211.34,214.36.198.20,DK_GREENVLL_TX,UURWMEA120,"DK_GREENVLL_TX  --(7XR3, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265
1:FrnBIEk1vboz5b2RxJyZAdSdj3Q=,20.35.194.194,214.36.20.206,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:g4ovTqpjQqcJo2cO7VyWPrKxAt0=,131.68.59.34,214.36.199.3,DK_RDSNASNL_AL,UURWMEA120,"DK_RDSNASNL_AL  --(7V25, N/A)-->  UJEWRED040  --(BCD9, N/A)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",6.8859279477884545
1:L50PWh3FW8INpO1ekac3WA3Deco=,131.66.189.34,214.36.199.2,DK_CAMDEN_NJ,UURWMEA110,"DK_CAMDEN_NJ  --(78W2, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.0
1:Jn0EfkC0FweanlN73z6LW3mPDNc=,214.36.199.3,159.77.88.2,UURWMEA120,DK_NSAMCNCS_PA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(75GX, N/A)-->  DK_NSAMCNCS_PA",3.34
1:VXNQHM8tz3tvlrAnP/L0d5BgNeM=,214.36.198.20,131.67.214.34,UURWMEA120,DK_WACO_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(70K3, N/A)-->  DK_WACO_TX",17.457595644342263
1:DdQWhV57PkzeFukHOjgPw5rGwPc=,214.36.199.3,140.20.208.104,UURWMEA120,DK_ASHBURN_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",1.52
1:u8XQS45nvefE801u9eNSMUf6kMU=,214.36.198.20,131.67.254.34,UURWMEA120,DK_WESTON_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7025, N/A)-->  DK_WESTON_FL",9.625394817824569
1:IkGWj9HZQlijXOK0SzwN916o0Ig=,214.36.199.2,131.68.226.34,UURWMEA110,DK_ORLANDO_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(7UY4, N/A)-->  DK_ORLANDO_FL",8.625394817824569
1:IxD2LcgVcFfvFwITVtcwLFJ/Ykw=,164.117.11.35,214.36.199.2,DK_SUGARGRV_WV,UURWMEA110,"DK_SUGARGRV_WV  --(74LU, N/A)-->  UJEWCHT030  --(BPQ1, 1.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.73
1:Sdr2d6gZkG8SekP7KvExQXA1mKI=,131.66.112.34,214.36.199.3,DK_CHICOPEE_MA,UURWMEA120,"DK_CHICOPEE_MA  --(7LW2, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",5.5
1:N8RUNK+btoP1OtyufGGgRLKIxRQ=,214.36.199.2,159.77.56.3,UURWMEA110,DK_TINRAFB_OK,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BE0C, 0.350ms)-->  UJEWTIN030  --(BP0G, 0.500ms)-->  UJEWTIN040  --(7BKX, N/A)-->  DK_TINRAFB_OK",12.662595644342264
1:gTqKAPEBgdQul7P37oeTbECND2o=,214.36.199.2,131.67.222.34,UURWMEA110,DK_GRPRAIRI_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7ZU3, N/A)-->  DK_GRPRAIRI_TX",16.957595644342263
1:1hgjM0gd41IcN9dfq+b0+Z9+Bng=,214.36.199.3,131.68.164.34,UURWMEA120,DK_LUFKIN_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7JN5, N/A)-->  DK_LUFKIN_TX",17.457595644342263
1:zGCKJ86O5CK2Gydvj/M5xum7Wng=,214.36.199.2,134.254.223.3,UURWMEA110,DK_PENTAGON_DC,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(73L2, N/A)-->  DK_PENTAGON_DC",1.52
1:ZMgghz5M6ieAfJqmF+GnequOW1s=,214.36.199.3,164.234.34.2,UURWMEA120,DK_UNDTMNDL_Z1,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BPQ1, 1.655ms)-->  UJEWCHT030  --(BA22, 0.500ms)-->  UJEWCHT040  --(7D82, N/A)-->  DK_UNDTMNDL_Z1",2.6550000000000002
1:F4An8edFkHPJRk67+WRSzukLkLY=,20.35.196.226,214.36.112.170,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:POdY8GEMiclLfk3asaI9ojYceEc=,159.77.150.34,214.36.199.2,DK_PATCHBK_DE,UURWMEA110,"DK_PATCHBK_DE  --(MAU4, N/A)-->  UJEEPTM030  --(MVU1, 0.500ms)-->  UJPEPTM010 -> [UJP_MESH --33.1252ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",34.855195689871636
1:F7UNgwl/a82lanr0e81Hppsyav8=,131.68.72.34,214.36.199.3,DK_MELBOURN_FL,UURWMEA120,"DK_MELBOURN_FL  --(702L, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.98039481782457
1:7mqbdWo3zZqg9alKojZE47NMLnU=,131.66.108.34,214.36.199.2,DK_MARLBORO_MA,UURWMEA110,"DK_MARLBORO_MA  --(7UW2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.885
1:/3sGiCsA1st6x7yg9OoX6uSTKTU=,131.66.28.34,214.36.199.2,DK_HUNTSVLL_AL,UURWMEA110,"DK_HUNTSVLL_AL  --(7A75, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",8.48039481782457
1:mPROsKXmsa7uKG7zGpvjo/w/jBs=,20.35.193.66,214.36.160.21,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:Dq3W6UhV80gIU3ezC4kYX2mLDps=,214.36.199.2,131.67.184.34,UURWMEA110,DK_STRLNGHT_MI,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7ZW3, N/A)-->  DK_STRLNGHT_MI",6.335927947788455
1:x+vxHNew026LJOh/np7qnXNHj08=,131.67.167.34,214.36.199.3,DK_LIMA_OH,UURWMEA120,"DK_LIMA_OH  --(7SH3, N/A)-->  UJEWKNO030  --(BRH4, 0.500ms)-->  UJEWKNO040  --(B01Q, 2.000ms)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.385927947788455
1:Np7qExcX16YuA8Oye7CdfplDjg0=,164.234.34.82,214.36.199.3,DK_UNDTMNDL_Z1,UURWMEA120,"DK_UNDTMNDL_Z1  --(7802, N/A)-->  UJEWCHM030  --(BEZ7, 0.500ms)-->  UJEWCAR030  --(247W, 1.500ms)-->  UJPWBCK010 -> [UJP_MESH --11.7812ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.666191339326307
1:LpMBqImFYwx6RkubA/430S/Nqco=,131.67.185.34,214.36.199.3,DK_SOBEND_IN,UURWMEA120,"DK_SOBEND_IN  --(7WW3, N/A)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",6.8859279477884545
1:B0NZnpwRyV1BP0uxcQ8VMs+mfi0=,214.36.103.196,52.127.80.32,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:u3qIzkhuyzSJ2BapmVeVJD1/0c0=,131.66.187.34,214.36.199.3,DK_MCLEAN_VA,UURWMEA120,"DK_MCLEAN_VA  --(7Q92, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.23
1:EBLzS6RMIfmz4PFb5cuu4Yn6E88=,214.36.198.20,209.22.117.2,UURWMEA120,DK_LTKNYDPT_PA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(B01T, N/A)-->  UJEWLED030  --(7DCX, N/A)-->  DK_LTKNYDPT_PA",0.5
1:4zmBoxI3P5atmYS1sbrsy5ZU0Do=,131.66.218.34,214.36.199.3,DK_BAEGRNLW_NY,UURWMEA120,"DK_BAEGRNLW_NY  --(7M73, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5
1:AQvpvH4C8ILeJEme2oVTBemjZMs=,214.36.199.3,131.66.150.34,UURWMEA120,DK_GREENSBR_NC,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(7G42, N/A)-->  DK_GREENSBR_NC",8.125394817824569
1:Iwn4U78WskZmA87oL67l5yIM+CE=,131.68.36.34,214.36.199.3,DK_MARIETTA_GA,UURWMEA120,"DK_MARIETTA_GA  --(70S4, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",7.980394817824569
1:6ETX7wT74+a0pnN7XXnHnVLNIOU=,214.36.199.3,140.20.208.104,UURWMEA120,DK_ASHBURN_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",1.52
1:y2umV7ZGUx02Dsc1v7b2LFjtx0E=,159.77.3.3,214.36.198.20,DK_RAFAKRTR_CY,UURWMEA120,"DK_RAFAKRTR_CY  --(BAN8, N/A)-->  UJEEAKI040  --(MQD3, 22.000ms)-->  UJEEDTM040  --(M6H3, 0.500ms)-->  UJEEDTM030  --(M24A,MRB4,MTB4, 0.500ms)-->  UJPEDTM010 -> [UJP_MESH --37.0339ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",60.76393798413539
1:ysp4C8hgafOn4yeyKEy2WYIX5no=,214.36.199.3,131.67.191.34,UURWMEA120,DK_INDINPLS_IN,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7M24, N/A)-->  DK_INDINPLS_IN",6.835927947788455
1:8XYfeBe+aDyLl/4sjij8pBALRr0=,214.36.198.20,164.234.34.82,UURWMEA120,DK_UNDTMNDL_Z1,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --11.7812ms-->] -> UJPWBCK010  --(247W, 1.915ms)-->  UJEWCAR030  --(BEZ7, 0.500ms)-->  UJEWCHM030  --(7802, N/A)-->  DK_UNDTMNDL_Z1",17.196191339326308
1:G5On210zjfo41HddzN8FT3y5IDc=,214.36.198.20,131.67.250.34,UURWMEA120,DK_MELBOURN_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(701X, N/A)-->  DK_MELBOURN_FL",9.625394817824569
1:PzycE+VLmvon+wN1PD/emnos4oM=,131.66.242.34,214.36.198.20,DK_BLOOMFLD_CT,UURWMEA120,"DK_BLOOMFLD_CT  --(77G3, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5
1:IOkDPrvaPnqo8biioVKV9bflY3s=,214.36.199.3,131.66.20.34,UURWMEA120,DK_RICHMOND_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --0.1081ms-->] -> UJPWBEL010  --(BDR0, 0.345ms)-->  UJEWBEL030  --(BXG0, 0.500ms)-->  UJEWBEL040  --(BBHB, 2.000ms)-->  UJEWRCH040  --(7E05, N/A)-->  DK_RICHMOND_VA",3.4531394106054787
1:7aJvxXIeElOinpiepwbibXt+E18=,214.36.24.38,52.127.80.32,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:0RLbdKZ99i5EgH889TVXwGuZb0U=,214.36.199.2,160.137.150.3,UURWMEA110,DK_COLUMBUS_OH,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BDY2, 4.975ms)-->  UJEWCOL030  --(BEE0, 0.500ms)-->  UJEWCOL040  --(7CM1, N/A)-->  DK_COLUMBUS_OH",7.975
1:dyXP+zkT6ux+DGXyPajZ3J0sfR0=,214.48.69.23,214.36.149.68,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:h1Jp85i1HkNYik3di8zkm+HTnJY=,214.36.199.3,131.66.28.34,UURWMEA120,DK_HUNTSVLL_AL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(7A75, N/A)-->  DK_HUNTSVLL_AL",8.125394817824569
1:YTEHUo6sFwQLFxbWoHakHM1D/Ig=,214.36.199.3,131.66.124.34,UURWMEA120,DK_HUDSON_NH,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(71R2, N/A)-->  DK_HUDSON_NH",5.5
1:Ro2b0Pc2QsYCA3JKuB5gS5GcPME=,214.36.199.3,131.66.216.34,UURWMEA120,DK_LIVERPOL_NY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7HE4, N/A)-->  DK_LIVERPOL_NY",2.5
1:mgX3bJVyDhouyWn941Hw+ZCLEWs=,131.68.71.34,214.36.198.20,DK_TITUSVLL_FL,UURWMEA120,"DK_TITUSVLL_FL  --(702J, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.98039481782457
